Practice,Project Type,Phase,Platform,Tool Type,Tool Name,Link
Applied Science,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Applied Science,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Applied Science,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Applied Science,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Applied Science,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Applied Science,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Fabrication,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Transportation,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Protective Design,Super Tall,Investigation Phase,Web,Visualization,Mirar,https://spark.thorntontomasetti.com/docs/DOC-3568-mirar-project-outline
Structures,Steel,Fabrication,Tekla,Modeling,Extract Beam Rotations,https://spark.thorntontomasetti.com/docs/DOC-3633-extract-beam-rotations
Structures,Concrete,Fabrication,Tekla,Modeling,Extract Beam Rotations,https://spark.thorntontomasetti.com/docs/DOC-3633-extract-beam-rotations
Structures,Steel,Fabrication,Tekla,Modeling,Framing Connectivity Repair,https://spark.thorntontomasetti.com/docs/DOC-3634-framing-connectivity-repair
Structures,Concrete,Fabrication,Tekla,Modeling,Framing Connectivity Repair,https://spark.thorntontomasetti.com/docs/DOC-3634-framing-connectivity-repair
Structures,Steel,Fabrication,Tekla,Modeling,Export/Import User Defined Attributes,https://spark.thorntontomasetti.com/docs/DOC-3696-export-import-user-defined-attributes-uda
Structures,Concrete,Fabrication,Tekla,Modeling,Export/Import User Defined Attributes,https://spark.thorntontomasetti.com/docs/DOC-3696-export-import-user-defined-attributes-uda
Structures,Steel,Fabrication,Tekla,Modeling,Section Mapper,https://spark.thorntontomasetti.com/docs/DOC-3701-section-mapper
Structures,Concrete,Fabrication,Tekla,Modeling,Section Mapper,https://spark.thorntontomasetti.com/docs/DOC-3701-section-mapper
Structures,Steel,Fabrication,Tekla,Modeling,Model Compare,https://spark.thorntontomasetti.com/docs/DOC-3704-model-compare
Structures,Concrete,Fabrication,Tekla,Modeling,Model Compare,https://spark.thorntontomasetti.com/docs/DOC-3704-model-compare
Structures,Steel,Fabrication,Tekla,Modeling,Delete From Drawing,https://spark.thorntontomasetti.com/docs/DOC-3703-delete-from-drawing
Structures,Concrete,Fabrication,Tekla,Modeling,Delete From Drawing,https://spark.thorntontomasetti.com/docs/DOC-3703-delete-from-drawing
Structures,Steel,Fabrication,Tekla,Modeling,Swap Handles Identifier,https://spark.thorntontomasetti.com/docs/DOC-3680-swap-handles-identifier
Structures,Concrete,Fabrication,Tekla,Modeling,Swap Handles Identifier,https://spark.thorntontomasetti.com/docs/DOC-3680-swap-handles-identifier
Structures,Steel,Fabrication,Tekla,Modeling,Locate Duplicate Elements,https://spark.thorntontomasetti.com/docs/DOC-3691-locate-duplicate-elements
Structures,Concrete,Fabrication,Tekla,Modeling,Locate Duplicate Elements,https://spark.thorntontomasetti.com/docs/DOC-3691-locate-duplicate-elements
Structures,Steel,Fabrication,Tekla,Modeling,Column Splitter,https://spark.thorntontomasetti.com/docs/DOC-3695-column-splitter
Structures,Concrete,Fabrication,Tekla,Modeling,Column Splitter,https://spark.thorntontomasetti.com/docs/DOC-3695-column-splitter
Structures,Steel,Fabrication,Tekla,Modeling,Auto Connection,https://spark.thorntontomasetti.com/docs/DOC-3736-auto-connection-tools
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
Sustainability,Steel,Competition Phase,Konstru,Interoperability,Model Translation (one-way),https://konstru.zendesk.com/hc/en-us/articles/115001361011-Revit
